,date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
56,2024-02-26,AUCTIONUSDT_-1436.0377586690654,BEAMXUSDT_-1047.5548258647498,OMUSDT_-665.0469628172674,ADAUSDT_-114.60754389919414,SOLUSDT_-30.669109711186586,BBUSDT_0.0,NOTUSDT_0.0,BOMEUSDT_0.0,ETHFIUSDT_0.0,ENAUSDT_0.0,OMNIUSDT_0.0,AEVOUSDT_0.0,WUSDT_0.0,AVAXUSDT_34.81593678144238,1000BONKUSDT_84.29188952399139,TIAUSDT_85.25221326432401,XRPUSDT_93.93970148943056,MATICUSDT_161.3038987455445,STGUSDT_179.49923573382156,BTCUSDT_191.55019998926628,BIGTIMEUSDT_209.71610133281476,1000SHIBUSDT_331.63473344416803,1000SATSUSDT_333.8151369132118,PEOPLEUSDT_371.7501211831467,ENSUSDT_390.24978357581654,LINKUSDT_459.35845746114506,BCHUSDT_578.006902544863,DOGEUSDT_624.4381272868296,ORDIUSDT_633.1585321136943,ARBUSDT_658.8097554219275,OPUSDT_687.6382758090797,BNBUSDT_925.525854721662,ETCUSDT_1033.6370155589157,FTMUSDT_1041.7911593658066,HIGHUSDT_1062.3419409827172,RNDRUSDT_1128.2745033414012,FETUSDT_1180.5133336158415,ETHUSDT_1186.7421851448141,DOTUSDT_1218.752843974997,WIFUSDT_1631.7821819501976,ENJUSDT_1791.8998052723027,FILUSDT_1823.1049100612795,GALAUSDT_2027.165679637871,1000FLOKIUSDT_2119.2479842896805,LDOUSDT_2756.0926117386666,ALICEUSDT_3189.2319482288462,ONDOUSDT_3485.946087770436,1000PEPEUSDT_3910.2032394716675,FRONTUSDT_3931.0931696497623,ARUSDT_4006.6098865443546,WLDUSDT_4072.3922137509157,NEARUSDT_4195.8744031457545,JASMYUSDT_4674.309376224641,UNIUSDT_9264.200039403633
57,2024-02-27,BBUSDT_0.0,NOTUSDT_0.0,BOMEUSDT_0.0,ETHFIUSDT_0.0,ENAUSDT_0.0,OMNIUSDT_0.0,AEVOUSDT_0.0,WUSDT_0.0,XRPUSDT_75.38895068333693,OMUSDT_194.29478021928065,BEAMXUSDT_275.13930090020204,RNDRUSDT_287.5345289711575,TIAUSDT_322.0114990435981,FILUSDT_364.67794556986826,AUCTIONUSDT_406.47424770923317,PEOPLEUSDT_472.21928310378735,STGUSDT_535.3713376768164,BCHUSDT_606.5231875411066,ADAUSDT_643.8961593074638,WLDUSDT_734.2802158348651,1000SHIBUSDT_747.1730242760141,DOGEUSDT_749.2887733055068,FETUSDT_817.9850799310337,LINKUSDT_840.9349946171714,FRONTUSDT_850.6138742296147,ENSUSDT_878.0227262811766,BTCUSDT_989.0608819235136,1000SATSUSDT_1059.6748877805098,SOLUSDT_1072.1790746272284,ARBUSDT_1119.378422346262,ONDOUSDT_1202.662101112163,AVAXUSDT_1264.6012020476958,OPUSDT_1265.5882334402686,DOTUSDT_1285.2261339148633,BNBUSDT_1429.2948905147657,MATICUSDT_1544.2661657922017,FTMUSDT_1608.5451017327575,ORDIUSDT_1729.2940768542687,ETHUSDT_1785.9898220127686,JASMYUSDT_1901.7520337916496,ETCUSDT_1918.4735573703479,BIGTIMEUSDT_2183.3939491996193,ENJUSDT_2280.495104879182,1000BONKUSDT_2308.193907556696,HIGHUSDT_2353.5141798555883,LDOUSDT_3570.0007368712127,1000FLOKIUSDT_3710.138629816688,UNIUSDT_3928.9376303669123,GALAUSDT_4108.432748905333,NEARUSDT_4949.475430458326,ARUSDT_5355.168831240379,1000PEPEUSDT_8473.575727263018,ALICEUSDT_8786.346160309942,WIFUSDT_9368.807462157241
58,2024-02-28,WLDUSDT_-3519.4659164607747,FRONTUSDT_-1189.7953792853018,FILUSDT_-875.1329881762872,RNDRUSDT_-163.66804779258462,BBUSDT_0.0,NOTUSDT_0.0,BOMEUSDT_0.0,ETHFIUSDT_0.0,ENAUSDT_0.0,OMNIUSDT_0.0,AEVOUSDT_0.0,WUSDT_0.0,FETUSDT_28.526494762861017,OMUSDT_593.0018873303056,JASMYUSDT_593.8096649893855,TIAUSDT_709.1846932940907,OPUSDT_728.2705801135559,ENSUSDT_785.4807191334409,STGUSDT_973.1502375037984,LINKUSDT_1176.3392485702411,ARBUSDT_1195.2964227505718,BNBUSDT_1276.3328183062636,ONDOUSDT_1365.1063503885257,AUCTIONUSDT_1498.8558298563078,UNIUSDT_1534.2212380546055,XRPUSDT_1588.131201281167,MATICUSDT_1698.7135636063579,ADAUSDT_1792.5360029893047,SOLUSDT_1985.931640779855,DOTUSDT_2060.740623442988,AVAXUSDT_2160.4788759276476,ETCUSDT_2265.6848424203354,ORDIUSDT_2354.7269812573004,HIGHUSDT_2457.0932278636656,1000SATSUSDT_2469.2770181063142,ETHUSDT_2472.1714960945565,FTMUSDT_2646.8350310029737,LDOUSDT_2801.546786194572,BIGTIMEUSDT_3046.2068754777174,BTCUSDT_3191.1578210655434,PEOPLEUSDT_3237.600699342549,BEAMXUSDT_3277.408599545242,1000SHIBUSDT_3387.6400777634376,BCHUSDT_3526.9056859910943,NEARUSDT_3628.501210626345,DOGEUSDT_3673.2293550634486,ENJUSDT_4777.174053235683,ARUSDT_6256.848559205146,ALICEUSDT_6860.453398928445,1000BONKUSDT_7007.257561115966,GALAUSDT_7059.2737397011215,1000FLOKIUSDT_11012.024216298174,WIFUSDT_21217.636183532035,1000PEPEUSDT_22098.90229190508
59,2024-02-29,WLDUSDT_-2831.4153649904424,FRONTUSDT_-1711.636772242103,FILUSDT_-1365.3884666485117,ONDOUSDT_-790.448265495394,TIAUSDT_-300.879832866885,BBUSDT_0.0,NOTUSDT_0.0,BOMEUSDT_0.0,ETHFIUSDT_0.0,ENAUSDT_0.0,OMNIUSDT_0.0,AEVOUSDT_0.0,WUSDT_0.0,ENSUSDT_10.952131727684957,UNIUSDT_234.84278507872517,STGUSDT_351.5785586071484,OPUSDT_440.20778169257244,MATICUSDT_566.315755360492,LDOUSDT_661.7402882972012,ARBUSDT_670.949297257168,RNDRUSDT_947.6550690073473,LINKUSDT_1214.2997000375049,NEARUSDT_1319.0156700245545,BNBUSDT_1769.4150482067707,BEAMXUSDT_1822.3655192003396,ADAUSDT_1853.0280767104518,AUCTIONUSDT_1989.1049860559965,BIGTIMEUSDT_2039.1438563224656,AVAXUSDT_2069.966750613788,XRPUSDT_2079.908054661057,DOTUSDT_2205.3612170848155,ETCUSDT_2481.762337139252,ETHUSDT_2700.562859250495,SOLUSDT_2723.7726965760307,PEOPLEUSDT_2888.974719760219,HIGHUSDT_3060.7170741622026,BCHUSDT_3270.5405299456634,FTMUSDT_3738.798264346461,OMUSDT_3740.15627276768,FETUSDT_3800.3704943318944,1000SATSUSDT_3953.4920945685685,ORDIUSDT_4547.859794247209,ALICEUSDT_4626.802325369992,BTCUSDT_4633.253203725481,1000SHIBUSDT_4964.396630716757,ENJUSDT_4981.686401903211,DOGEUSDT_6798.498347069631,GALAUSDT_7053.879740211095,JASMYUSDT_7626.380380787567,1000BONKUSDT_9498.6856843006,1000FLOKIUSDT_14217.110838155313,ARUSDT_17003.06268672551,WIFUSDT_25379.61196174642,1000PEPEUSDT_27713.158506098833
60,2024-03-01,WLDUSDT_-1630.2186642701015,FRONTUSDT_-1548.4168235269992,ONDOUSDT_-1013.0128349352548,BEAMXUSDT_-668.3180410096313,ENSUSDT_-381.8570863195882,BBUSDT_0.0,NOTUSDT_0.0,BOMEUSDT_0.0,ETHFIUSDT_0.0,ENAUSDT_0.0,OMNIUSDT_0.0,AEVOUSDT_0.0,WUSDT_0.0,MATICUSDT_165.97064202549757,TIAUSDT_187.6730786135245,LDOUSDT_304.3657080336886,NEARUSDT_471.69328303001674,OPUSDT_554.1974781866297,BIGTIMEUSDT_613.8467778545958,STGUSDT_619.9235741644156,FILUSDT_803.1258410295221,AUCTIONUSDT_861.8246604372985,UNIUSDT_929.6744349046193,BNBUSDT_1285.533425722225,RNDRUSDT_1351.3212848912262,LINKUSDT_1527.4895522993943,ARBUSDT_1653.2829063311028,ALICEUSDT_1905.2632985606408,DOTUSDT_2157.7843568381913,XRPUSDT_2370.2185380331366,ETHUSDT_2632.260315389636,ETCUSDT_2874.1502502719636,BCHUSDT_2932.2264109407924,AVAXUSDT_3109.49334441127,FTMUSDT_3167.8207525077732,ADAUSDT_3387.7082751937546,HIGHUSDT_3510.3446670730236,1000SATSUSDT_3592.458993623845,ORDIUSDT_3626.0575073411355,OMUSDT_3752.1189405739337,BTCUSDT_4468.823252741062,ENJUSDT_4915.142088810459,GALAUSDT_5253.7817676586865,SOLUSDT_6054.578006022644,FETUSDT_8776.678486654288,1000SHIBUSDT_9107.804608675428,JASMYUSDT_10073.181239620446,1000FLOKIUSDT_10521.131422546523,DOGEUSDT_11077.957321557798,PEOPLEUSDT_13143.426146312213,1000PEPEUSDT_17935.454285623564,1000BONKUSDT_19379.226408742397,ARUSDT_19552.697659839407,WIFUSDT_20807.81776127627
61,2024-03-02,ENSUSDT_-1097.6388948728259,LDOUSDT_-819.0304329086821,AUCTIONUSDT_-757.8552461567288,TIAUSDT_-316.59742707670165,MATICUSDT_-308.514340982041,WLDUSDT_-188.8315946607569,OPUSDT_-156.41965912880806,BBUSDT_0.0,NOTUSDT_0.0,BOMEUSDT_0.0,ETHFIUSDT_0.0,ENAUSDT_0.0,OMNIUSDT_0.0,AEVOUSDT_0.0,WUSDT_0.0,NEARUSDT_294.6637743119352,BIGTIMEUSDT_297.2044054438637,BNBUSDT_514.109160498255,BEAMXUSDT_608.2126451491451,ALICEUSDT_987.2389100107014,DOTUSDT_1063.7523901486436,FILUSDT_1106.6883215792088,LINKUSDT_1220.6936690638115,ARBUSDT_1253.950283062863,RNDRUSDT_1255.4365993172305,FRONTUSDT_1443.6589431818645,XRPUSDT_1582.3609356098275,ETHUSDT_1631.789229704642,ORDIUSDT_1639.4673588863698,ETCUSDT_1649.9991538921465,UNIUSDT_1819.540270571334,STGUSDT_2004.2193973499543,1000SATSUSDT_2138.656089559497,AVAXUSDT_2446.5744910569524,FTMUSDT_2484.769158232341,BCHUSDT_2543.2367646353873,HIGHUSDT_2608.6963229966086,BTCUSDT_2823.5723736085015,ADAUSDT_3428.2456699435816,GALAUSDT_3771.188034336791,ENJUSDT_4608.388279230225,ONDOUSDT_4963.89666920947,OMUSDT_5360.587540893258,SOLUSDT_5914.084725135884,JASMYUSDT_7337.210502355719,DOGEUSDT_9645.74869703281,1000SHIBUSDT_10532.54877662255,ARUSDT_11824.60089413199,FETUSDT_12847.33064038857,PEOPLEUSDT_13417.358069557387,1000FLOKIUSDT_13838.554064278327,1000PEPEUSDT_15949.296151401446,1000BONKUSDT_17139.12668688716,WIFUSDT_21638.57202201189
62,2024-03-03,LDOUSDT_-774.1321911814815,TIAUSDT_-647.275843660708,WLDUSDT_-69.8995987493254,BBUSDT_0.0,NOTUSDT_0.0,BOMEUSDT_0.0,ETHFIUSDT_0.0,ENAUSDT_0.0,OMNIUSDT_0.0,AEVOUSDT_0.0,WUSDT_0.0,AUCTIONUSDT_47.368936482559,BNBUSDT_370.466530345282,ENSUSDT_463.58098820363773,RNDRUSDT_481.1612971268313,ETHUSDT_842.6223582589544,ARBUSDT_913.5065065898469,OPUSDT_965.7409127132636,BEAMXUSDT_1328.2703110035245,BTCUSDT_1336.16498524784,MATICUSDT_1455.1588825778679,AVAXUSDT_1865.1090153332584,ALICEUSDT_1999.1476732484232,NEARUSDT_2059.1899417950367,STGUSDT_2199.7309492737745,LINKUSDT_2681.8066137795454,XRPUSDT_2737.3129929604866,DOTUSDT_2774.4672915094993,SOLUSDT_2902.1137554352044,HIGHUSDT_3003.051383035536,ORDIUSDT_3352.1322679079394,FILUSDT_3353.392875557028,JASMYUSDT_3465.0843829639334,OMUSDT_3605.2907778747,FTMUSDT_3924.798718045587,UNIUSDT_3930.375973817665,FRONTUSDT_3977.211153351429,ETCUSDT_4291.675966064161,ADAUSDT_4336.516591682686,ARUSDT_4788.832470605776,ONDOUSDT_4857.48993483191,BIGTIMEUSDT_4927.949049115349,ENJUSDT_5658.281362755235,1000SATSUSDT_5733.659623991577,GALAUSDT_5780.766951392397,DOGEUSDT_8723.35778409229,PEOPLEUSDT_9780.00362216557,FETUSDT_10617.484919737599,1000BONKUSDT_11231.220243596787,BCHUSDT_13000.453838931282,1000PEPEUSDT_16332.265624555495,WIFUSDT_20698.798563256703,1000SHIBUSDT_21261.176542368532,1000FLOKIUSDT_30244.60129946791
63,2024-03-04,TIAUSDT_-936.5520536880712,LDOUSDT_-717.5397350248696,AUCTIONUSDT_-237.19871960702744,BEAMXUSDT_-176.95867586815805,BBUSDT_0.0,NOTUSDT_0.0,BOMEUSDT_0.0,ETHFIUSDT_0.0,ENAUSDT_0.0,OMNIUSDT_0.0,AEVOUSDT_0.0,WUSDT_0.0,RNDRUSDT_36.93892553782618,BNBUSDT_517.7918323597308,WLDUSDT_559.4092744228847,ETHUSDT_591.4993535658863,BTCUSDT_727.733597463392,ENSUSDT_848.2549248146962,STGUSDT_940.9128868359214,AVAXUSDT_960.7006648173162,SOLUSDT_1228.779619242047,LINKUSDT_1433.5107929202004,MATICUSDT_1649.6232672472056,ARBUSDT_1683.231377861925,OPUSDT_1768.1288590251067,XRPUSDT_1790.1726962597672,ALICEUSDT_2284.2644817682735,OMUSDT_2339.1951725290883,ORDIUSDT_2680.62589931486,ADAUSDT_2685.9178004173823,HIGHUSDT_3022.048010544962,NEARUSDT_3088.45208154558,JASMYUSDT_3313.4690386793286,DOTUSDT_3664.9127255385047,PEOPLEUSDT_3751.544579022526,UNIUSDT_3883.944935876009,ONDOUSDT_3901.516834131204,ETCUSDT_3915.9519517426966,GALAUSDT_4243.82109214441,1000SATSUSDT_4599.284636222533,BIGTIMEUSDT_4959.629860727226,FRONTUSDT_5034.951052075104,ARUSDT_5364.7415183573,DOGEUSDT_6043.555664580807,ENJUSDT_6148.053044250446,FTMUSDT_6239.464501306851,1000BONKUSDT_6543.861259866723,FILUSDT_7291.005735118616,FETUSDT_7931.991007887255,BCHUSDT_14180.075663219024,1000SHIBUSDT_17276.62153548102,1000PEPEUSDT_17762.557152293994,WIFUSDT_22743.23111970192,1000FLOKIUSDT_30889.182913644207
64,2024-03-05,TIAUSDT_-2046.4516411686175,AUCTIONUSDT_-1680.0470679111359,LDOUSDT_-1180.7095863975928,RNDRUSDT_-1091.8069133393678,ENSUSDT_-364.4471290507127,STGUSDT_-339.2897096741053,WLDUSDT_-201.3257504694538,BBUSDT_0.0,NOTUSDT_0.0,BOMEUSDT_0.0,ETHFIUSDT_0.0,ENAUSDT_0.0,OMNIUSDT_0.0,AEVOUSDT_0.0,WUSDT_0.0,ARBUSDT_89.49564095653358,LINKUSDT_168.68801076707342,AVAXUSDT_342.5382878109748,OPUSDT_453.5975081876141,BEAMXUSDT_587.0884225353875,SOLUSDT_627.7634533885217,BNBUSDT_704.5990573370988,ETHUSDT_1279.6058850987183,ALICEUSDT_1826.6092915371585,XRPUSDT_1932.5965546689147,ONDOUSDT_2012.4311982268134,HIGHUSDT_2065.1219539684485,MATICUSDT_2112.886510340903,UNIUSDT_2174.3076493277567,BTCUSDT_2200.222064030878,BIGTIMEUSDT_2261.8554255996696,ARUSDT_2510.3425452238826,NEARUSDT_2741.4964062165177,ADAUSDT_3151.327435056283,GALAUSDT_3213.6945860310802,ETCUSDT_3311.589176531135,FETUSDT_3493.247605897999,FRONTUSDT_3503.0427266459114,ORDIUSDT_3845.9752549939235,DOTUSDT_4173.199171776352,JASMYUSDT_5429.071813760802,FILUSDT_5882.021661948786,PEOPLEUSDT_6203.869808498339,ENJUSDT_6413.597315308439,OMUSDT_6543.432227596728,1000SATSUSDT_6880.851945104863,BCHUSDT_8061.754946359118,DOGEUSDT_9056.533750848099,FTMUSDT_9295.68938096353,WIFUSDT_14416.447660212505,1000BONKUSDT_16905.034885427736,1000SHIBUSDT_21590.116433740975,1000FLOKIUSDT_22639.22327088623,1000PEPEUSDT_24414.744954554808
65,2024-03-06,WLDUSDT_-3608.2457183273186,AUCTIONUSDT_-3225.998616025381,RNDRUSDT_-2795.679075981944,HIGHUSDT_-1567.3072069359605,STGUSDT_-1546.9575659002633,LINKUSDT_-1195.2958227845731,LDOUSDT_-1191.8840374387973,TIAUSDT_-1077.0042044883462,AVAXUSDT_-1066.5534653177601,ALICEUSDT_-632.953808329507,GALAUSDT_-570.7135175475248,BNBUSDT_-310.361057289617,SOLUSDT_-241.1025956101621,BIGTIMEUSDT_-177.90887905335236,BBUSDT_0.0,NOTUSDT_0.0,BOMEUSDT_0.0,ETHFIUSDT_0.0,ENAUSDT_0.0,OMNIUSDT_0.0,AEVOUSDT_0.0,WUSDT_0.0,XRPUSDT_60.134580292160756,ONDOUSDT_133.52776935493978,ARBUSDT_191.1158711792077,FETUSDT_260.1491955403499,NEARUSDT_305.50654113430727,PEOPLEUSDT_352.9953539803077,ADAUSDT_370.27692883556244,MATICUSDT_530.8392373654619,JASMYUSDT_700.59209187533,ARUSDT_725.4740418980527,FRONTUSDT_1193.6178159371277,BCHUSDT_1280.9861980377661,ORDIUSDT_1370.2628105846645,FILUSDT_1515.8418057532465,BTCUSDT_1651.2457950302287,ETHUSDT_1816.9315299721134,UNIUSDT_2101.7785427285016,DOTUSDT_2677.2087590772835,BEAMXUSDT_2786.414069036582,ENJUSDT_2874.8216905881227,ETCUSDT_3188.5418922714894,OPUSDT_3192.779071426122,1000SATSUSDT_3341.037495638115,OMUSDT_4970.12200890201,WIFUSDT_5001.933760880174,ENSUSDT_5681.484076480936,DOGEUSDT_6417.279959763137,FTMUSDT_6418.446614907375,1000FLOKIUSDT_6887.262492634079,1000BONKUSDT_10417.686216896236,1000PEPEUSDT_15571.499022790083,1000SHIBUSDT_21998.759591039416
66,2024-03-07,PEOPLEUSDT_-4044.089438213249,AUCTIONUSDT_-3675.4532272732713,WLDUSDT_-3528.7647732965484,HIGHUSDT_-3104.0142356821934,GALAUSDT_-2543.9939479991413,BCHUSDT_-2425.8521259130757,BIGTIMEUSDT_-2383.552136615425,ORDIUSDT_-2280.790388981632,STGUSDT_-1799.4888210914075,AVAXUSDT_-1624.556063098394,LINKUSDT_-1519.317864684217,JASMYUSDT_-1490.5235474050387,XRPUSDT_-1399.373343027552,ALICEUSDT_-1327.728193152168,1000SATSUSDT_-1089.5072271350964,ADAUSDT_-1076.667132321846,TIAUSDT_-908.2573232538304,FRONTUSDT_-736.576959101682,MATICUSDT_-447.4852801054502,LDOUSDT_-441.081984130295,SOLUSDT_-152.35509482448197,FILUSDT_-74.61465315756328,BBUSDT_0.0,NOTUSDT_0.0,BOMEUSDT_0.0,ETHFIUSDT_0.0,ENAUSDT_0.0,OMNIUSDT_0.0,AEVOUSDT_0.0,WUSDT_0.0,ARBUSDT_271.1861921129758,BNBUSDT_350.77772176431847,ENJUSDT_412.32207774375576,1000FLOKIUSDT_1091.4442691244851,BTCUSDT_1139.4975045904882,ONDOUSDT_1388.6654591800807,DOGEUSDT_1500.8972753958897,DOTUSDT_1910.4803281370043,OMUSDT_2063.5292971242084,ETCUSDT_2605.3757929749545,ETHUSDT_2676.254488346835,RNDRUSDT_3068.7937812841146,1000BONKUSDT_3129.992230907188,BEAMXUSDT_3421.3178856543304,OPUSDT_4608.958114843291,ENSUSDT_4847.442702671773,NEARUSDT_4891.559464378785,FTMUSDT_5000.824351631492,ARUSDT_5534.725759763806,FETUSDT_6842.926550632356,UNIUSDT_6909.937415372275,WIFUSDT_8389.685979533502,1000PEPEUSDT_9442.204173229758,1000SHIBUSDT_11807.129568743732
67,2024-03-08,PEOPLEUSDT_-3627.3169216374317,1000BONKUSDT_-3275.459162365456,ORDIUSDT_-2268.873595901079,1000SATSUSDT_-1984.7414566215227,JASMYUSDT_-1779.3354984555326,BCHUSDT_-1386.8211515515736,DOGEUSDT_-1278.601044564814,AUCTIONUSDT_-1010.6770798145956,WLDUSDT_-793.348384056885,GALAUSDT_-469.15266665013496,1000FLOKIUSDT_-451.5941630437508,LINKUSDT_-302.5680010772512,XRPUSDT_-239.91604159108053,ADAUSDT_-101.26163044144535,BBUSDT_0.0,NOTUSDT_0.0,BOMEUSDT_0.0,ETHFIUSDT_0.0,ENAUSDT_0.0,OMNIUSDT_0.0,AEVOUSDT_0.0,WUSDT_0.0,HIGHUSDT_3.0864473228858693,BIGTIMEUSDT_114.18639266885401,OMUSDT_256.77403390541514,TIAUSDT_411.65787732129843,FILUSDT_678.1878455728148,ALICEUSDT_796.3371026756091,AVAXUSDT_841.5583819550989,STGUSDT_897.4744010326409,BTCUSDT_1048.4094922653776,LDOUSDT_1052.6006640584758,ENJUSDT_1302.3012890365437,ARBUSDT_1467.908659260532,FRONTUSDT_1494.520621624411,MATICUSDT_1673.418563009439,ENSUSDT_1776.2278578273167,DOTUSDT_2243.349255055302,ETCUSDT_2333.786804818998,ETHUSDT_2417.4180928408873,1000SHIBUSDT_2564.219399940254,BEAMXUSDT_2668.2662512269744,1000PEPEUSDT_2720.2574634342222,BNBUSDT_3012.604279026034,SOLUSDT_3276.3631245800348,OPUSDT_3694.654138510393,WIFUSDT_3888.4198022478504,UNIUSDT_5174.169999818622,ONDOUSDT_5524.7236607099485,ARUSDT_7945.915356931328,FTMUSDT_8372.108230562626,NEARUSDT_8726.199736276523,RNDRUSDT_10526.796839914441,FETUSDT_13512.376237679688
68,2024-03-09,JASMYUSDT_-984.2923427314716,ORDIUSDT_-880.22273907959,OMUSDT_-635.0579982460508,1000SATSUSDT_-433.93981512323444,ADAUSDT_-290.94006774042555,1000BONKUSDT_-155.05620872073297,LINKUSDT_-135.42350865899874,BBUSDT_0.0,NOTUSDT_0.0,BOMEUSDT_0.0,ETHFIUSDT_0.0,ENAUSDT_0.0,OMNIUSDT_0.0,AEVOUSDT_0.0,WUSDT_0.0,XRPUSDT_77.15266227784225,GALAUSDT_182.1993300226126,AUCTIONUSDT_263.38146346803904,ENSUSDT_450.8351777731979,BCHUSDT_586.094800570746,PEOPLEUSDT_588.3130250929855,ALICEUSDT_597.3022729082063,DOGEUSDT_681.1681794934183,TIAUSDT_871.5218424593324,WLDUSDT_1002.2982934165892,AVAXUSDT_1009.3597888764418,BTCUSDT_1106.181017352671,LDOUSDT_1299.8346483685575,MATICUSDT_1502.530317976361,BEAMXUSDT_1532.2072220158645,DOTUSDT_1613.5291316639832,OPUSDT_1652.078762832982,STGUSDT_1890.3703338334906,HIGHUSDT_1891.6477680645287,ENJUSDT_1929.5600340688798,BIGTIMEUSDT_2060.454318549078,ARBUSDT_2069.8186790305836,ETHUSDT_2181.1581271496834,ETCUSDT_2292.9982682454024,1000SHIBUSDT_2315.511504709309,UNIUSDT_2538.9913163337274,FRONTUSDT_2744.200145216384,FILUSDT_3414.9485750815406,SOLUSDT_3827.560350287606,BNBUSDT_4634.282446889413,NEARUSDT_5990.411855762794,ONDOUSDT_6329.961398682215,FTMUSDT_6713.552751487661,1000PEPEUSDT_7368.17849339794,WIFUSDT_8097.585280458941,ARUSDT_8276.40159565537,RNDRUSDT_9330.242476655183,FETUSDT_10913.73831174471,1000FLOKIUSDT_16132.64317698245
69,2024-03-10,OMUSDT_-564.351031773651,ORDIUSDT_-459.69984021507577,ENSUSDT_-212.28887189732126,UNIUSDT_-98.71909385754256,BBUSDT_0.0,NOTUSDT_0.0,BOMEUSDT_0.0,ETHFIUSDT_0.0,ENAUSDT_0.0,OMNIUSDT_0.0,AEVOUSDT_0.0,WUSDT_0.0,ADAUSDT_30.564511125280095,XRPUSDT_88.54727880375331,LINKUSDT_137.10099784872648,1000SATSUSDT_172.61797449776552,LDOUSDT_565.9402890430384,AVAXUSDT_654.1869604719446,ARBUSDT_689.7456216871255,MATICUSDT_779.1679791726476,AUCTIONUSDT_858.9624323335161,BCHUSDT_890.3253428359521,1000BONKUSDT_908.0638585693977,OPUSDT_933.4459866477632,BTCUSDT_941.4321297807821,ETCUSDT_963.2702443404178,ETHUSDT_1252.5925005675083,DOTUSDT_1357.841843890024,PEOPLEUSDT_1442.4520605188993,JASMYUSDT_1634.951609978343,TIAUSDT_1701.6518043139422,1000SHIBUSDT_1752.422040774547,BEAMXUSDT_2025.7777300166276,STGUSDT_2374.3207347061807,DOGEUSDT_2383.8948857337264,SOLUSDT_2475.2340088276155,ALICEUSDT_3334.408820629185,FTMUSDT_3623.414661646955,FRONTUSDT_3933.3794973816484,BNBUSDT_4015.2950010431537,HIGHUSDT_4178.246391565189,ENJUSDT_4272.9242168274695,ONDOUSDT_4316.493359036403,FILUSDT_4554.4118127753445,BIGTIMEUSDT_6114.4905547707785,WIFUSDT_6149.712025174137,NEARUSDT_6602.678269914057,GALAUSDT_6918.562728338885,1000PEPEUSDT_7710.063004012813,ARUSDT_8524.886424333143,FETUSDT_10038.595929230063,RNDRUSDT_10871.480570875674,WLDUSDT_13156.00923792317,1000FLOKIUSDT_21410.377189877814
70,2024-03-11,UNIUSDT_-1548.9482823679293,ETCUSDT_-972.7479705705271,1000SATSUSDT_-847.8182737141314,ARBUSDT_-797.083994054913,LDOUSDT_-749.101753309447,ORDIUSDT_-726.4193285220774,AUCTIONUSDT_-472.02104944769195,ADAUSDT_-400.1032182964809,XRPUSDT_-380.84436893079385,OMUSDT_-351.62686055446363,1000SHIBUSDT_-240.01808430830422,AVAXUSDT_-111.18431568176025,DOTUSDT_-83.95746533663834,BBUSDT_0.0,NOTUSDT_0.0,BOMEUSDT_0.0,ETHFIUSDT_0.0,ENAUSDT_0.0,OMNIUSDT_0.0,AEVOUSDT_0.0,WUSDT_0.0,TIAUSDT_32.44044163478812,BCHUSDT_146.621439476438,ENSUSDT_253.70426916288835,OPUSDT_267.17080938285994,1000BONKUSDT_311.2558594096018,FTMUSDT_332.14713900228674,LINKUSDT_443.83023517402773,ETHUSDT_493.8760533898393,SOLUSDT_954.0383821600357,ONDOUSDT_996.570811648968,BTCUSDT_1008.5367896188166,PEOPLEUSDT_1265.5637246405493,BEAMXUSDT_1713.9575238797304,JASMYUSDT_1831.8158835339573,FILUSDT_1859.7677408996424,STGUSDT_1884.7019575080967,DOGEUSDT_1977.1480333161107,MATICUSDT_2233.8867772422273,FRONTUSDT_3395.5909187665984,ARUSDT_3704.878478559702,1000PEPEUSDT_3875.745671060775,NEARUSDT_3877.9426439088083,WIFUSDT_4307.9642067391505,ALICEUSDT_4605.276654191784,BNBUSDT_4606.469864963305,FETUSDT_4634.279185693894,HIGHUSDT_4891.450305564272,ENJUSDT_5010.335454425882,BIGTIMEUSDT_6340.54620021113,RNDRUSDT_7227.824071919524,WLDUSDT_9590.53321365122,1000FLOKIUSDT_15126.447939843583,GALAUSDT_19292.6965109232
